"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description"
"ENSMUSG00000044345",3579.37151172763,-0.966870694962982,0.0905433584834701,-10.6785380082792,1.28275874734728e-26,2.87229251037372e-24,"Marveld1","MARVEL (membrane-associating) domain containing 1 [Source:MGI Symbol;Acc:MGI:2147570]"
"ENSMUSG00000035615",280.14972031519,-2.63298277222739,0.248608520552069,-10.5908790510498,3.28492409971134e-26,7.23285538021441e-24,"Frmpd1","FERM and PDZ domain containing 1 [Source:MGI Symbol;Acc:MGI:2446274]"
"ENSMUSG00000001627",1961.52348983184,0.938920993691778,0.0887482971915283,10.5795944643928,3.70558597834933e-26,8.02532727212673e-24,"Ifrd1","interferon-related developmental regulator 1 [Source:MGI Symbol;Acc:MGI:1316717]"
"ENSMUSG00000018930",826.426467053195,1.68250391739842,0.159380794527734,10.5565035133869,4.7398960335219e-26,1.00998010482029e-23,"Ccl4","C-C motif chemokine ligand 4 [Source:MGI Symbol;Acc:MGI:98261]"
"ENSMUSG00000024587",11468.1920782909,0.64835560544733,0.061684034942806,10.5109143078674,7.69439277401015e-26,1.61350195138807e-23,"Nars1","asparaginyl-tRNA synthetase 1 [Source:MGI Symbol;Acc:MGI:1917473]"
"ENSMUSG00000041438",2576.56452863741,0.820412899911477,0.0784520892992808,10.4575022442264,1.35377333027678e-25,2.79448429160726e-23,"Utp4","UTP4 small subunit processome component [Source:MGI Symbol;Acc:MGI:1096573]"
"ENSMUSG00000027605",1318.78487903593,-1.49422237515272,0.14333427023236,-10.4247391271496,1.91183251827624e-25,3.88572606137652e-23,"Acss2","acyl-CoA synthetase short-chain family member 2 [Source:MGI Symbol;Acc:MGI:1890410]"
"ENSMUSG00000047361",337.794107517327,-2.15254823889716,0.206831970218518,-10.4072317090196,2.29807175400555e-25,4.59997362760111e-23,"Gm973","predicted gene 973 [Source:MGI Symbol;Acc:MGI:2685819]"
"ENSMUSG00000038279",5316.47641267498,0.729637660256758,0.0702328890950676,10.3888316379683,2.78746667810998e-25,5.49630183350909e-23,"Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]"
"ENSMUSG00000022744",8488.87831610677,0.90648392239892,0.0879581904184739,10.3058500645158,6.63028769734955e-25,1.28812839367184e-22,"Cldnd1","claudin domain containing 1 [Source:MGI Symbol;Acc:MGI:2447860]"
"ENSMUSG00000022263",1430.48203572818,-1.08661525188462,0.105465498590338,-10.3030400122165,6.82690906723543e-25,1.30710573459779e-22,"Trio","triple functional domain (PTPRF interacting) [Source:MGI Symbol;Acc:MGI:1927230]"
"ENSMUSG00000042406",8402.60081347038,0.628617148486843,0.0614355505714661,10.2321399033544,1.42338842296004e-24,2.64850485291902e-22,"Atf4","activating transcription factor 4 [Source:MGI Symbol;Acc:MGI:88096]"
"ENSMUSG00000022995",9114.54953377916,0.632894926250299,0.0619021572625407,10.2241174498338,1.54629996295113e-24,2.83724566813157e-22,"Enah","ENAH actin regulator [Source:MGI Symbol;Acc:MGI:108360]"
"ENSMUSG00000026864",37102.5921776345,0.69673234899729,0.0684448220007991,10.1794749205302,2.4487913624807e-24,4.43164146434692e-22,"Hspa5","heat shock protein 5 [Source:MGI Symbol;Acc:MGI:95835]"
"ENSMUSG00000048249",1500.26020818116,-1.23942320153191,0.12188561008378,-10.1687410079005,2.73419791398273e-24,4.88128224886836e-22,"Crebrf","CREB3 regulatory factor [Source:MGI Symbol;Acc:MGI:1924378]"
"ENSMUSG00000031530",1152.17861376661,1.42728226650501,0.140531785215505,10.1562949927397,3.10658183326721e-24,5.47214034657242e-22,"Dusp4","dual specificity phosphatase 4 [Source:MGI Symbol;Acc:MGI:2442191]"
"ENSMUSG00000037266",10025.2851955959,-0.595871515551066,0.0586798160478529,-10.1546248042962,3.16023370388152e-24,5.4934009818393e-22,"Rsrp1","arginine/serine rich protein 1 [Source:MGI Symbol;Acc:MGI:106498]"
"ENSMUSG00000096141",3378.36858937679,0.875207204353128,0.086270760521838,10.1448880137272,3.49178674746801e-24,5.99090840529868e-22,"Dnah7a","dynein, axonemal, heavy chain 7A [Source:MGI Symbol;Acc:MGI:2685838]"
"ENSMUSG00000024665",11276.1826377001,-0.864362019086448,0.0852528745352334,-10.1388020497681,3.71628835651913e-24,6.29434429204798e-22,"Fads2","fatty acid desaturase 2 [Source:MGI Symbol;Acc:MGI:1930079]"
"ENSMUSG00000054072",1465.8807794851,-1.29064718771886,0.12734655701779,-10.1349201575867,3.86689342371116e-24,6.46652266084154e-22,"Iigp1","interferon inducible GTPase 1 [Source:MGI Symbol;Acc:MGI:1926259]"
"ENSMUSG00000063286",3606.33961880426,-0.817921678839104,0.0807439170347035,-10.1298241264114,4.07381509218959e-24,6.72739639786458e-22,"Gvin-ps7","GTPase, very large interferon inducible, pseudogene 7 [Source:MGI Symbol;Acc:MGI:3644223]"
"ENSMUSG00000026749",2757.46917751542,1.26537007293567,0.12643275230019,10.0082458849848,1.40216542972932e-23,2.28691450520421e-21,"Nek6","NIMA (never in mitosis gene a)-related expressed kinase 6 [Source:MGI Symbol;Acc:MGI:1891638]"
"ENSMUSG00000010663",8003.99871650559,-0.595833949730203,0.0595734244501588,-10.0016736527996,1.49842878067671e-23,2.41411495384391e-21,"Fads1","fatty acid desaturase 1 [Source:MGI Symbol;Acc:MGI:1923517]"
"ENSMUSG00000001473",2465.16254701013,1.13139239691418,0.114783295476188,9.85676872423378,6.40783920774048e-23,1.01992727437903e-20,"Tubb6","tubulin, beta 6 class V [Source:MGI Symbol;Acc:MGI:1915201]"
"ENSMUSG00000026020",7412.38679516565,0.594084027085754,0.0605879760700394,9.80531230155296,1.06816069122555e-22,1.67993701092627e-20,"Nop58","NOP58 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1933184]"
"ENSMUSG00000021025",853.648441397295,1.32229945830628,0.134905794912128,9.80165054560903,1.10760747887035e-22,1.72148263568897e-20,"Nfkbia","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha [Source:MGI Symbol;Acc:MGI:104741]"
"ENSMUSG00000056749",873.598769010914,1.68024089338395,0.171592009728711,9.79206954939467,1.21777389762893e-22,1.87069894902044e-20,"Nfil3","nuclear factor, interleukin 3, regulated [Source:MGI Symbol;Acc:MGI:109495]"
"ENSMUSG00000021211",13658.0700489775,0.586965860027604,0.0601946380338442,9.75113198118385,1.8242264949639e-22,2.770098416663e-20,"Akr1c12","aldo-keto reductase family 1, member C12 [Source:MGI Symbol;Acc:MGI:1351661]"
"ENSMUSG00000025059",1920.04054352826,0.950752674924955,0.0975802201203435,9.74329299270296,1.97062839104933e-22,2.9584058720628e-20,"Gk","glycerol kinase [Source:MGI Symbol;Acc:MGI:106594]"
"ENSMUSG00000032902",4311.22183899945,0.714314030599359,0.0733747060824918,9.73515355272822,2.13495010115997e-22,3.16908154903644e-20,"Slc16a1","solute carrier family 16 (monocarboxylic acid transporters), member 1 [Source:MGI Symbol;Acc:MGI:106013]"
"ENSMUSG00000034424",2074.75299997141,0.830263424267146,0.0853544604533716,9.72724119931274,2.30766619464718e-22,3.3873975663871e-20,"Gcsh","glycine cleavage system protein H (aminomethyl carrier) [Source:MGI Symbol;Acc:MGI:1915383]"
"ENSMUSG00000037411",394.244821679486,1.96519722592093,0.202795932567902,9.69051598341559,3.30852910886501e-22,4.80318440189182e-20,"Serpine1","serine (or cysteine) peptidase inhibitor, clade E, member 1 [Source:MGI Symbol;Acc:MGI:97608]"
"ENSMUSG00000025498",1299.67830458133,-1.4039426887499,0.145095408659126,-9.67599665436827,3.81357521011806e-22,5.4173271076204e-20,"Irf7","interferon regulatory factor 7 [Source:MGI Symbol;Acc:MGI:1859212]"
"ENSMUSG00000020034",554.607186659704,-1.54581549121147,0.16090097816464,-9.60724731971318,7.45143751080791e-22,1.03622043110824e-19,"Tcp11l2","t-complex 11 (mouse) like 2 [Source:MGI Symbol;Acc:MGI:2444679]"
"ENSMUSG00000042978",5329.89071099982,-0.782286704833964,0.081439481488286,-9.60574270044298,7.56108340222739e-22,1.0405153419461e-19,"Sbk1","SH3-binding kinase 1 [Source:MGI Symbol;Acc:MGI:2135937]"
"ENSMUSG00000027397",4210.08168158665,0.660027821056879,0.0690576307867608,9.55763778075361,1.20475050949716e-21,1.64082051350175e-19,"Slc20a1","solute carrier family 20, member 1 [Source:MGI Symbol;Acc:MGI:108392]"
"ENSMUSG00000072568",1739.483528265,0.898330270265497,0.0940208796984707,9.55458269638068,1.24082970831724e-21,1.67271441597745e-19,"Lratd2","LRAT domain containing 1 [Source:MGI Symbol;Acc:MGI:3026924]"
"ENSMUSG00000039910",7933.19176885836,-0.675208321876871,0.070778214521996,-9.53977613644144,1.43140967112488e-21,1.91013668335664e-19,"Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 [Source:MGI Symbol;Acc:MGI:1306784]"
"ENSMUSG00000039308",1443.06422030641,-0.913726454922673,0.0958102356922815,-9.53683547817723,1.47257196496956e-21,1.94541482292128e-19,"Ndst2","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 [Source:MGI Symbol;Acc:MGI:97040]"
"ENSMUSG00000028185",2968.61320188922,-0.758657912353463,0.0796213486782134,-9.52832280472352,1.59844710227438e-21,2.09080046219275e-19,"Dnase2b","deoxyribonuclease II beta [Source:MGI Symbol;Acc:MGI:1913283]"
"ENSMUSG00000069814",1635.97032027899,-0.945010513021401,0.0997365095210547,-9.47507104027845,2.66579252258689e-21,3.45272402116622e-19,"Ccdc92b","coiled-coil domain containing 92B [Source:MGI Symbol;Acc:MGI:3588240]"
"ENSMUSG00000032115",12472.41196556,0.708971062458504,0.0748540434944947,9.47137962574656,2.76171656050075e-21,3.54223664861897e-19,"Hyou1","hypoxia up-regulated 1 [Source:MGI Symbol;Acc:MGI:108030]"
"ENSMUSG00000024680",32624.9565474815,-0.611262646023912,0.0646281332479747,-9.45815104512658,3.13436284200515e-21,3.98154495247404e-19,"Ms4a2","membrane-spanning 4-domains, subfamily A, member 2 [Source:MGI Symbol;Acc:MGI:95495]"
"ENSMUSG00000040128",1210.69175232788,-1.24795576793607,0.13224643012757,-9.43659323531268,3.85096577200158e-21,4.79953856735027e-19,"Pnrc1","proline-rich nuclear receptor coactivator 1 [Source:MGI Symbol;Acc:MGI:1917838]"
"ENSMUSG00000031520",2650.51502575845,0.815481288041896,0.0865033834900626,9.42716059349954,4.21340137587672e-21,5.20217248380443e-19,"Vegfc","vascular endothelial growth factor C [Source:MGI Symbol;Acc:MGI:109124]"
"ENSMUSG00000035547",1618.36185541934,-0.852423105290618,0.0904503691251871,-9.42420814348285,4.33363057790936e-21,5.30107347821857e-19,"Capn5","calpain 5 [Source:MGI Symbol;Acc:MGI:1100859]"
"ENSMUSG00000029135",4705.71511150881,0.715835566382101,0.07598330452481,9.4209586021409,4.46988302253916e-21,5.41758023951971e-19,"Fosl2","fos-like antigen 2 [Source:MGI Symbol;Acc:MGI:102858]"
"ENSMUSG00000071648",619.504241813685,-1.63080940238361,0.173189467865016,-9.41633127283851,4.67124768394408e-21,5.61016846841684e-19,"Rom1","rod outer segment membrane protein 1 [Source:MGI Symbol;Acc:MGI:97998]"
"ENSMUSG00000021662",283.498018201978,-2.37624623780394,0.252393628549792,-9.41484240888893,4.73792596619208e-21,5.63898558012284e-19,"Arhgef28","Rho guanine nucleotide exchange factor 28 [Source:MGI Symbol;Acc:MGI:1346016]"
"ENSMUSG00000030530",66446.0287286204,0.731337441692813,0.0777203178742856,9.40986168990929,4.96790193989724e-21,5.85990647571272e-19,"Furin","furin, paired basic amino acid cleaving enzyme [Source:MGI Symbol;Acc:MGI:97513]"
"ENSMUSG00000029246",3908.09528561738,0.638990177841123,0.0680117065490671,9.39529693142052,5.70566596513494e-21,6.67057991729183e-19,"Ppat","phosphoribosyl pyrophosphate amidotransferase [Source:MGI Symbol;Acc:MGI:2387203]"
"ENSMUSG00000040557",366.012699595255,-1.72108692164214,0.183387831761272,-9.38495703402281,6.29420983961384e-21,7.29410580624021e-19,"Mettl27","methyltransferase like 27 [Source:MGI Symbol;Acc:MGI:1933146]"
"ENSMUSG00000022346",9916.58216080862,0.69185299852429,0.0739085452488981,9.36093378910885,7.90350603046429e-21,9.07941027551858e-19,"Myc","myelocytomatosis oncogene [Source:MGI Symbol;Acc:MGI:97250]"
"ENSMUSG00000042675",1325.42542790671,-1.01350161880163,0.108683120774803,-9.32528999513793,1.10680504506979e-20,1.26051736641526e-18,"Ypel3","yippee like 3 [Source:MGI Symbol;Acc:MGI:1913340]"
"ENSMUSG00000023104",6141.13072420031,-0.711896579481722,0.0765280654784708,-9.30242486897825,1.37278486185076e-20,1.55007357349661e-18,"Rfc2","replication factor C (activator 1) 2 [Source:MGI Symbol;Acc:MGI:1341868]"
"ENSMUSG00000041313",5262.99779231271,0.684139250861694,0.0735741785174084,9.29863254538166,1.42263511338968e-20,1.59274851550771e-18,"Slc7a1","solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:MGI Symbol;Acc:MGI:88117]"
"ENSMUSG00000020108",1742.48771782082,-1.11706318972405,0.120580611414106,-9.26403653641924,1.96846406607764e-20,2.1671148980793e-18,"Ddit4","DNA-damage-inducible transcript 4 [Source:MGI Symbol;Acc:MGI:1921997]"
"ENSMUSG00000011179",10565.6948736688,0.655287662095208,0.0711849971616821,9.20541811088165,3.40343617070576e-20,3.7159334918342e-18,"Odc1","ornithine decarboxylase, structural 1 [Source:MGI Symbol;Acc:MGI:97402]"
"ENSMUSG00000121137",207.845228191054,-2.09234066493843,0.227456586901986,-9.19885721243171,3.61776670292231e-20,3.88571674083794e-18,"Gm56555","predicted gene, 56555 [Source:MGI Symbol;Acc:MGI:7337024]"
"ENSMUSG00000039899",8756.38777489462,0.744245678431359,0.0810216932484239,9.18575814195091,4.08638494362237e-20,4.35364770082219e-18,"Fgl2","fibrinogen-like protein 2 [Source:MGI Symbol;Acc:MGI:103266]"
"ENSMUSG00000019102",3173.37078599583,-0.783542794256259,0.0860239439418212,-9.10842677459867,8.35851805336515e-20,8.83395056024056e-18,"Aldh3a1","aldehyde dehydrogenase family 3, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353451]"
"ENSMUSG00000029470",2744.93679180288,-0.920445600508785,0.101114498798412,-9.1030031444238,8.78678804011208e-20,9.21287752364449e-18,"P2rx4","purinergic receptor P2X, ligand-gated ion channel 4 [Source:MGI Symbol;Acc:MGI:1338859]"
