"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description"
"ENSMUSG00000062070",34513.161852194,0.627339793505795,0.0381872446496027,16.4279931496006,1.20583989734037e-60,4.75720134634523e-58,"Pgk1","phosphoglycerate kinase 1 [Source:MGI Symbol;Acc:MGI:97555]"
"ENSMUSG00000030616",4262.02725114988,-0.935559022084146,0.0572546337790069,-16.3403197319407,5.09848431079681e-60,1.95848882854476e-57,"Sytl2","synaptotagmin-like 2 [Source:MGI Symbol;Acc:MGI:1933366]"
"ENSMUSG00000003814",34545.571024085,0.914329709703692,0.0560559322006139,16.3110249675534,8.23984230893127e-60,3.08402508162743e-57,"Calr","calreticulin [Source:MGI Symbol;Acc:MGI:88252]"
"ENSMUSG00000045817",16326.7321816048,-0.659081619487593,0.0405270341139357,-16.2627646926909,1.81366079391666e-59,6.61850165220038e-57,"Zfp36l2","zinc finger protein 36, C3H type-like 2 [Source:MGI Symbol;Acc:MGI:107945]"
"ENSMUSG00000051596",2102.39405029923,-1.18705481450587,0.0731236489915717,-16.2335281523313,2.92172129301726e-59,1.0402040418091e-56,"Otop1","otopetrin 1 [Source:MGI Symbol;Acc:MGI:2388363]"
"ENSMUSG00000042675",1904.43601745186,-1.58231832680941,0.0976103336466811,-16.2105616044394,4.24670121947462e-59,1.47593089763503e-56,"Ypel3","yippee like 3 [Source:MGI Symbol;Acc:MGI:1913340]"
"ENSMUSG00000018340",7947.37043430831,0.759230727236405,0.0468662145360731,16.1999584295852,5.04611740640917e-59,1.71298083212453e-56,"Anxa6","annexin A6 [Source:MGI Symbol;Acc:MGI:88255]"
"ENSMUSG00000028064",3984.03347400622,-1.13702910634401,0.0703781328296431,-16.1559998912773,1.030342373338e-58,3.41816082354883e-56,"Sema4a","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A [Source:MGI Symbol;Acc:MGI:107560]"
"ENSMUSG00000033825",40525.8281095071,-0.654817300462002,0.0406654867412776,-16.102531973319,2.44875412144038e-58,7.94321420237005e-56,"Tpsb2","tryptase beta 2 [Source:MGI Symbol;Acc:MGI:96942]"
"ENSMUSG00000002771",1492.84771191354,-1.42249201846651,0.088402321205401,-16.0911161502352,2.94480233171543e-58,9.344626007837e-56,"Grin2d","glutamate receptor, ionotropic, NMDA2D (epsilon 4) [Source:MGI Symbol;Acc:MGI:95823]"
"ENSMUSG00000056724",13578.3380779293,-0.801135767860417,0.0502708026458107,-15.9364029555072,3.54161883001201e-57,1.09993638429118e-54,"Nbeal2","neurobeachin-like 2 [Source:MGI Symbol;Acc:MGI:2448554]"
"ENSMUSG00000038894",13839.4911896223,-0.777517613669085,0.0488287842146727,-15.9233457513662,4.36403405666391e-57,1.32712094010673e-54,"Irs2","insulin receptor substrate 2 [Source:MGI Symbol;Acc:MGI:109334]"
"ENSMUSG00000020649",6779.37657753372,0.826146291996311,0.0519779294479236,15.8941747155208,6.95382120106945e-57,2.07152914432675e-54,"Rrm2","ribonucleotide reductase M2 [Source:MGI Symbol;Acc:MGI:98181]"
"ENSMUSG00000032289",2764.15903383184,-1.35938364376493,0.0856325603540386,-15.874611691449,9.49969888450686e-57,2.77334209234293e-54,"Thsd4","thrombospondin, type I, domain containing 4 [Source:MGI Symbol;Acc:MGI:2672033]"
"ENSMUSG00000073208",3815.70166959303,-0.949293648132506,0.0599956034043939,-15.8227202372463,2.16914689384885e-56,6.20843866853169e-54,"Speer4c1","spermatogenesis associated glutamate (E)-rich protein 4C1 [Source:MGI Symbol;Acc:MGI:1914023]"
"ENSMUSG00000001175",23017.0464033676,0.587847878658782,0.0371790911134038,15.8112493085354,2.60254289068743e-56,7.30563818757007e-54,"Calm1","calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251]"
"ENSMUSG00000017716",4559.00071327913,0.887284930781449,0.0562581699992745,15.7716635786925,4.87486494226072e-56,1.31774821411444e-53,"Birc5","baculoviral IAP repeat-containing 5 [Source:MGI Symbol;Acc:MGI:1203517]"
"ENSMUSG00000041112",2677.8429081421,-1.14350248625475,0.072500379873918,-15.7723654447517,4.82098569561674e-56,1.31774821411444e-53,"Elmo1","engulfment and cell motility 1 [Source:MGI Symbol;Acc:MGI:2153044]"
"ENSMUSG00000055065",18026.4723178758,-0.625566413342627,0.0397590588223669,-15.733934149133,8.85349843284276e-56,2.34971848407647e-53,"Ddx17","DEAD box helicase 17 [Source:MGI Symbol;Acc:MGI:1914290]"
"ENSMUSG00000051457",22601.9671961626,-0.61683272431743,0.0392996809400768,-15.6956165943933,1.62060301714803e-55,4.22427540023388e-53,"Spn","sialophorin [Source:MGI Symbol;Acc:MGI:98384]"
"ENSMUSG00000026024",3740.770137202,-1.02202995268768,0.0654487775892564,-15.6157225594302,5.68968746919064e-55,1.45705908750484e-52,"Als2","alsin Rho guanine nucleotide exchange factor [Source:MGI Symbol;Acc:MGI:1921268]"
"ENSMUSG00000009741",8468.20369044826,-0.772909442493227,0.0502418425688326,-15.3837797933928,2.10303762978662e-53,5.29276556586127e-51,"Ubp1","upstream binding protein 1 [Source:MGI Symbol;Acc:MGI:104889]"
"ENSMUSG00000049858",6819.81858212627,-0.876436124664957,0.0571601373482677,-15.3329954287018,4.60263014651327e-53,1.13872190251956e-50,"Suox","sulfite oxidase [Source:MGI Symbol;Acc:MGI:2446117]"
"ENSMUSG00000032089",10754.2885850156,-0.784637683173766,0.0511875238703135,-15.3286899589378,4.91805382107978e-53,1.19648052710503e-50,"Il10ra","interleukin 10 receptor, alpha [Source:MGI Symbol;Acc:MGI:96538]"
"ENSMUSG00000023004",22737.8102159035,0.609064121950556,0.0398599369878539,15.2801074958084,1.03769411141153e-52,2.48315097447117e-50,"Tuba1b","tubulin, alpha 1B [Source:MGI Symbol;Acc:MGI:107804]"
"ENSMUSG00000020048",20193.8079637418,0.888845169847517,0.0584336496501484,15.2111869645175,2.9808895021944e-52,7.01807162315026e-50,"Hsp90b1","heat shock protein 90, beta (Grp94), member 1 [Source:MGI Symbol;Acc:MGI:98817]"
"ENSMUSG00000031438",13482.0800632094,-0.624186316777073,0.0410981960875558,-15.1876816064458,4.26747897060475e-52,9.88768103712977e-50,"Rnf128","ring finger protein 128 [Source:MGI Symbol;Acc:MGI:1914139]"
"ENSMUSG00000022894",1545.17002086624,-1.65949416290452,0.10944886066296,-15.1622790118831,6.28500643920155e-52,1.43347248426601e-49,"Adamts5","ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:MGI Symbol;Acc:MGI:1346321]"
"ENSMUSG00000096878",14830.6422194425,-0.675220702935691,0.044725064003211,-15.0971433576308,1.69102312741583e-51,3.79751762936753e-49,"Gm21083","predicted gene, 21083 [Source:MGI Symbol;Acc:MGI:5434438]"
"ENSMUSG00000063511",16180.6049295078,-0.807332059160323,0.0536981742472264,-15.0346277220407,4.35489658293094e-51,9.63157960924893e-49,"Snrnp70","small nuclear ribonucleoprotein 70 (U1) [Source:MGI Symbol;Acc:MGI:98341]"
"ENSMUSG00000028967",924.757266051842,-1.80644728661208,0.120496753449269,-14.9916676997661,8.32366508695773e-51,1.81344088469137e-48,"Errfi1","ERBB receptor feedback inhibitor 1 [Source:MGI Symbol;Acc:MGI:1921405]"
"ENSMUSG00000025574",5689.06873547417,0.947418639564308,0.0632998936533936,14.9671442538595,1.20380466958725e-50,2.5841083473478e-48,"Tk1","thymidine kinase 1 [Source:MGI Symbol;Acc:MGI:98763]"
"ENSMUSG00000025746",3620.51527083491,-1.45573791949038,0.0974795293926467,-14.9337807492553,1.98674772431128e-50,4.20297920750316e-48,"Il6","interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"
"ENSMUSG00000040133",4027.39209885794,-0.842139486897139,0.056656777152636,-14.8638791194984,5.65534941536503e-50,1.17930193451548e-47,"Gpr176","G protein-coupled receptor 176 [Source:MGI Symbol;Acc:MGI:2685858]"
"ENSMUSG00000020571",13346.5911883973,0.783783518940602,0.0529406916911513,14.8049353701891,1.36117802543772e-49,2.79846699117104e-47,"Pdia6","protein disulfide isomerase associated 6 [Source:MGI Symbol;Acc:MGI:1919103]"
"ENSMUSG00000020914",22167.4831906266,0.737079747333711,0.0501356196477522,14.7017181100455,6.28447217478486e-49,1.27408944910187e-46,"Top2a","topoisomerase (DNA) II alpha [Source:MGI Symbol;Acc:MGI:98790]"
"ENSMUSG00000037266",11291.0918980031,-0.679379490160572,0.0463489242010555,-14.6579343937631,1.19864245762976e-48,2.39679232246872e-46,"Rsrp1","arginine/serine rich protein 1 [Source:MGI Symbol;Acc:MGI:106498]"
"ENSMUSG00000030671",8794.8475226656,-0.810533211461106,0.0560474897056054,-14.4615435181577,2.11989992352984e-47,4.12589055783534e-45,"Pde3b","phosphodiesterase 3B, cGMP-inhibited [Source:MGI Symbol;Acc:MGI:1333863]"
"ENSMUSG00000019370",14033.7430173256,0.622612185650558,0.0431780716010687,14.4196385471543,3.89376335169274e-47,7.47858732166565e-45,"Calm3","calmodulin 3 [Source:MGI Symbol;Acc:MGI:103249]"
"ENSMUSG00000046324",2663.66941848028,1.06897656204008,0.074558140674156,14.3374895400338,1.27587871907877e-46,2.41870151459647e-44,"Ermp1","endoplasmic reticulum metallopeptidase 1 [Source:MGI Symbol;Acc:MGI:106250]"
"ENSMUSG00000022033",3091.61022445635,0.917686048311189,0.0642848805180733,14.2753014537094,3.11936013526096e-46,5.83760255056465e-44,"Pbk","PDZ binding kinase [Source:MGI Symbol;Acc:MGI:1289156]"
"ENSMUSG00000021676",3608.28298349698,-0.894274298964219,0.0629163217895475,-14.213709154129,7.53276421313177e-46,1.39184505340613e-43,"Iqgap2","IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975]"
"ENSMUSG00000039218",36745.6662283277,-0.668830957853825,0.047440227062157,-14.0983928465922,3.8851721065949e-45,7.08898215499572e-43,"Srrm2","serine/arginine repetitive matrix 2 [Source:MGI Symbol;Acc:MGI:1923206]"
"ENSMUSG00000023272",3050.42928290209,1.09764407130515,0.0778667751549509,14.0964367552258,3.99434858095281e-45,7.19821064644052e-43,"Creld2","cysteine-rich with EGF-like domains 2 [Source:MGI Symbol;Acc:MGI:1923987]"
"ENSMUSG00000028214",1225.74242578491,1.36221368835807,0.0984250539619214,13.8401111660562,1.45980659638165e-43,2.56732492619072e-41,"Gem","GTP binding protein overexpressed in skeletal muscle [Source:MGI Symbol;Acc:MGI:99844]"
"ENSMUSG00000030748",36125.978784033,-0.654742318973893,0.0473673165256414,-13.8226601589191,1.8606472420357e-43,3.23331759428514e-41,"Il4ra","interleukin 4 receptor, alpha [Source:MGI Symbol;Acc:MGI:105367]"
"ENSMUSG00000041431",4953.52170271306,0.75204213293084,0.0544264967521412,13.8175737519107,1.99687494980138e-43,3.42922160497067e-41,"Ccnb1","cyclin B1 [Source:MGI Symbol;Acc:MGI:88302]"
"ENSMUSG00000027829",5485.92197330546,-0.721536024275587,0.0523211188413133,-13.7905312473145,2.90611916734817e-43,4.87593350411279e-41,"Ccnl1","cyclin L1 [Source:MGI Symbol;Acc:MGI:1922664]"
"ENSMUSG00000060470",9303.62919713093,-0.734935137342169,0.0533089483317666,-13.7863371974312,3.08005977862833e-43,5.10904915779974e-41,"Adgrg3","adhesion G protein-coupled receptor G3 [Source:MGI Symbol;Acc:MGI:1859670]"
"ENSMUSG00000072235",3709.61596217761,0.863699900389948,0.062736769852527,13.7670444688213,4.02339055918488e-43,6.59881258341816e-41,"Tuba1a","tubulin, alpha 1A [Source:MGI Symbol;Acc:MGI:98869]"
"ENSMUSG00000000184",276546.888462086,-0.682605126070116,0.0496053496717002,-13.7607159426908,4.39156259047074e-43,7.09561829207845e-41,"Ccnd2","cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]"
"ENSMUSG00000075334",12462.3974884917,-0.744116785161388,0.0540775011195148,-13.7601917573233,4.42352034376337e-43,7.09561829207845e-41,"Rprm","reprimo, TP53 dependent G2 arrest mediator candidate [Source:MGI Symbol;Acc:MGI:1915124]"
"ENSMUSG00000040681",12502.3703825063,0.745931902509813,0.0544209807573597,13.7066971621774,9.25770194801578e-43,1.46885516668681e-40,"Hmgn1","high mobility group nucleosomal binding domain 1 [Source:MGI Symbol;Acc:MGI:96120]"
"ENSMUSG00000034394",7965.30803184425,-0.914541815025461,0.0667405258759358,-13.7029458941559,9.74873161434678e-43,1.53013156316796e-40,"Lif","leukemia inhibitory factor [Source:MGI Symbol;Acc:MGI:96787]"
"ENSMUSG00000037313",4110.74240220188,0.850408132386867,0.0622655917540814,13.6577539605753,1.81495846992826e-42,2.78873145110977e-40,"Tacc3","transforming, acidic coiled-coil containing protein 3 [Source:MGI Symbol;Acc:MGI:1341163]"
"ENSMUSG00000013236",13894.848913783,-0.637816578549504,0.0471025693105244,-13.5410145961399,8.95435371017062e-42,1.361528136535e-39,"Ptprs","protein tyrosine phosphatase receptor type S [Source:MGI Symbol;Acc:MGI:97815]"
"ENSMUSG00000027111",3086.49856757443,0.884546889235462,0.0653531767698983,13.5348721049913,9.73517351019134e-42,1.46499306936354e-39,"Itga6","integrin alpha 6 [Source:MGI Symbol;Acc:MGI:96605]"
"ENSMUSG00000033446",3688.77562040681,-0.93790964521797,0.06969516312369,-13.4573132937997,2.78873088917764e-41,4.15378620299245e-39,"Lpar6","lysophosphatidic acid receptor 6 [Source:MGI Symbol;Acc:MGI:1914418]"
"ENSMUSG00000039910",8795.16490396791,-0.721723178062594,0.053861520437643,-13.3996064759841,6.07845935019762e-41,8.87272711348347e-39,"Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 [Source:MGI Symbol;Acc:MGI:1306784]"
"ENSMUSG00000048154",13834.3950494433,-0.727796545533245,0.0544788613119638,-13.3592466510202,1.04617562291832e-40,1.51198272947909e-38,"Kmt2d","lysine (K)-specific methyltransferase 2D [Source:MGI Symbol;Acc:MGI:2682319]"
"ENSMUSG00000034160",9965.15113145472,-0.661703801368273,0.0495584231883879,-13.3519946519065,1.15319144488743e-40,1.65030740402174e-38,"Ogt","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:MGI Symbol;Acc:MGI:1339639]"
"ENSMUSG00000001403",4513.50299962526,0.772024582715224,0.0580904388292157,13.2900456301416,2.64416921034638e-40,3.74727553042972e-38,"Ube2c","ubiquitin-conjugating enzyme E2C [Source:MGI Symbol;Acc:MGI:1915862]"
"ENSMUSG00000022148",5938.02076615486,-0.775223003645149,0.0590629992686325,-13.1253578931752,2.3566674706329e-39,3.30771875661812e-37,"Fyb1","FYN binding protein 1 [Source:MGI Symbol;Acc:MGI:1346327]"
"ENSMUSG00000020897",3595.2227152373,0.845377367086431,0.0648521386947216,13.0354585693137,7.69032579906137e-39,1.0691017684657e-36,"Aurkb","aurora kinase B [Source:MGI Symbol;Acc:MGI:107168]"
"ENSMUSG00000033031",4744.90968649436,0.743809549642931,0.0571831760345811,13.0074892865887,1.10927057386054e-38,1.52754929873985e-36,"Cip2a","cell proliferation regulating inhibitor of protein phosphatase 2A [Source:MGI Symbol;Acc:MGI:2146335]"
"ENSMUSG00000032323",40857.832014701,-0.641204572147307,0.0493148613524382,-13.0022584381778,1.18782842002123e-38,1.62044219131308e-36,"Cyp11a1","cytochrome P450, family 11, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88582]"
"ENSMUSG00000025154",2384.0914082249,1.10399524473842,0.0854716441004365,12.9165088183062,3.63252963304483e-38,4.90963287532921e-36,"Arhgap19","Rho GTPase activating protein 19 [Source:MGI Symbol;Acc:MGI:1918335]"
"ENSMUSG00000027715",5714.87363758634,0.958858572761391,0.0744870246265263,12.8728268791652,6.40155798997116e-38,8.49486745269173e-36,"Ccna2","cyclin A2 [Source:MGI Symbol;Acc:MGI:108069]"
"ENSMUSG00000035385",12017.0962043093,-0.605920114655913,0.0472015616011117,-12.8368658599982,1.01917581174025e-37,1.34026210125877e-35,"Ccl2","C-C motif chemokine ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"ENSMUSG00000076437",2566.51187255913,0.979873954105555,0.0764751603562192,12.8129702447348,1.38721036951643e-37,1.80795622891351e-35,"Selenoh","selenoprotein H [Source:MGI Symbol;Acc:MGI:1919907]"
"ENSMUSG00000001270",742.144284600048,1.57172684062137,0.12276873121913,12.802338388722,1.59087508106849e-37,2.04726143992394e-35,"Ckb","creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]"
"ENSMUSG00000045411",3756.91868492561,-0.811573949500991,0.0636677474065089,-12.7470184286435,3.23897803746846e-37,4.11124890547192e-35,"2410002F23Rik","RIKEN cDNA 2410002F23 gene [Source:MGI Symbol;Acc:MGI:1914226]"
"ENSMUSG00000029177",6479.64543155578,0.697215577544824,0.0550504706865637,12.6650248190338,9.23911417570969e-37,1.15267820190457e-34,"Cenpa","centromere protein A [Source:MGI Symbol;Acc:MGI:88375]"
"ENSMUSG00000028073",4146.03153152852,-0.832720752129416,0.0661179096155092,-12.5944809352243,2.26444648143762e-36,2.77765758735671e-34,"Pear1","platelet endothelial aggregation receptor 1 [Source:MGI Symbol;Acc:MGI:1920432]"
"ENSMUSG00000033219",4952.87278571777,-0.67219407593836,0.0535130349578413,-12.5613147613087,3.44559165351759e-36,4.12256568577019e-34,"Gm9758","predicted gene 9758 [Source:MGI Symbol;Acc:MGI:3704245]"
"ENSMUSG00000035697",20527.1052288621,-0.595186689340548,0.0474732949098904,-12.5372947142236,4.66655451152793e-36,5.53802408168887e-34,"Arhgap45","Rho GTPase activating protein 45 [Source:MGI Symbol;Acc:MGI:1917969]"
"ENSMUSG00000018500",5261.89401280867,-0.764166080213698,0.0610047242258034,-12.5263426711873,5.35769139737462e-36,6.30695333286107e-34,"Adora2b","adenosine A2b receptor [Source:MGI Symbol;Acc:MGI:99403]"
"ENSMUSG00000031004",23633.2890821726,0.696454831278127,0.0557502907658936,12.4923981868126,8.2139769198454e-36,9.59195368791866e-34,"Mki67","antigen identified by monoclonal antibody Ki 67 [Source:MGI Symbol;Acc:MGI:106035]"
"ENSMUSG00000082286",2265.48911299012,-1.15342853155631,0.0926223999736385,-12.4530192683906,1.34653113775611e-35,1.54766259982881e-33,"Pisd-ps1","phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]"
"ENSMUSG00000023015",6073.72004131368,0.642949095496956,0.0518767858592624,12.393772760734,2.82436526270342e-35,3.22087966716264e-33,"Racgap1","Rac GTPase-activating protein 1 [Source:MGI Symbol;Acc:MGI:1349423]"
"ENSMUSG00000039747",3637.96056679071,-0.817383136124525,0.0660430325929294,-12.3765233671604,3.50186295997032e-35,3.96253438966564e-33,"Orai2","ORAI calcium release-activated calcium modulator 2 [Source:MGI Symbol;Acc:MGI:2443195]"
"ENSMUSG00000030530",116031.5519251,-0.654171827527314,0.0531096472398897,-12.3173822746836,7.30264381338665e-35,8.1371520415271e-33,"Furin","furin, paired basic amino acid cleaving enzyme [Source:MGI Symbol;Acc:MGI:97513]"
